Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,종목명,Ticker,변화율(%),5일이평,20일이평,60일이평,RSI,Log_Return,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,Bollinger_Bandwidth,Donchian_High,Donchian_Low,Momentum_10,Cumulative_Return,한국은행 기준금리,콜금리(익일물),예금은행 수신금리,예금은행 대출금리,가계신용,"M2(광의통화, 평잔)",실업률,소비자물가지수,농산물 및 석유류제외 소비자물가지수,UpdatedAt
2022-08-12,82694.55056818182,82893.81454545454,81399.33471590909,82196.390625,1069578,0.0,0.0,카카오,035720.KS,-1.4336942075044101,82036.9765625,76004.25859375,75449.64010416667,62.383200342370074,-0.014440709023657568,79136.10412303371,76651.21492907214,2484.8891939615714,1488.3363327529614,996.55286120861,76004.25859375,85012.70676736538,66995.81042013461,23.705114266731808,83391.9765625,71535.765625,7671.6640625,305.1111254219491,1.75,2.246,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-16,82694.54335114622,82893.8073110285,80203.74385261771,80403.0078125,1798225,0.0,0.0,카카오,035720.KS,-2.181826718744684,81777.9328125,76397.8046875,75454.62161458333,57.811211220930005,-0.022059805338148192,79331.01238295161,76929.12551302975,2401.8868699218583,1671.0464401867407,730.8404297351176,76397.8046875,85455.14366043899,67340.46571456101,23.710992769981846,83391.9765625,71535.765625,6675.3359375,296.27230264688575,1.75,2.176,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-17,80502.64263420724,80901.17056803995,79307.05883270911,79805.21875,1041971,0.0,0.0,카카오,035720.KS,-0.7434909200089157,81160.215625,76761.461328125,75406.46614583333,56.32926891279133,-0.007462685901305492,79403.96720865136,77142.16945650903,2261.797752142331,1789.196702577859,472.60104956447185,76761.461328125,85749.053536916,67773.869119334,23.416938795296208,83391.9765625,71535.765625,8269.453125,293.3260540581959,1.75,2.175,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-18,79107.79521780302,79307.05918560606,77214.78752367424,78908.53125,1640906,0.0,0.0,카카오,035720.KS,-1.1235950656422466,80941.025,77050.394140625,75345.02630208334,54.089466239909186,-0.011299550804178824,79327.74629193576,77273.01107084169,2054.7352210940735,1842.304406281102,212.43081481297145,77050.394140625,85917.14708237594,68183.64119887404,23.015464205330872,83391.9765625,71535.765625,3188.2265625,288.90666192291263,1.75,2.206,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-19,78011.84617421773,78510.00611147328,76118.83841264668,76417.734375,1804047,0.0,0.0,카카오,035720.KS,-3.156562206320368,79546.1765625,77199.842578125,75280.265625,48.33956646191877,-0.03207455482012638,78880.05215086872,77209.6572415201,1670.3949093486299,1807.9225068946077,-137.52759754597787,77199.842578125,85908.93136098991,68490.75379526008,22.56245218130194,83391.9765625,71535.765625,-4981.59375,276.63058121479185,1.75,2.241,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-22,75321.77625,76019.20010416667,74325.45645833333,74723.984375,1250643,0.0,0.0,카카오,035720.KS,-2.216435770901515,78051.6953125,77344.308984375,75167.34921875,44.84825340340419,-0.02241367798732301,78240.65710842737,77025.53332548158,1215.1237829457968,1689.3627621048456,-474.23897915904877,77344.308984375,85769.9130568992,68918.70491185081,21.78726316948884,83391.9765625,71535.765625,-6177.1875,268.28280628859295,1.75,2.217,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-23,74524.7265625,75521.04643633022,73926.93463820187,74524.7265625,1327312,0.0,0.0,카카오,035720.KS,-0.26665844195356003,76876.0390625,77433.978125,75056.09361979166,44.441598097999425,-0.0026701460888391006,77668.975485977,76840.28838007554,828.6871059014666,1517.22763086417,-688.5405249627033,77433.978125,85689.32541435744,69178.63083564254,21.32228638965448,83391.9765625,71535.765625,-7173.5,267.3007490953609,1.75,2.214,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-24,74624.3515625,75222.14343082444,73926.9277161215,74624.3515625,936191,0.0,0.0,카카오,035720.KS,0.13368046364645725,75839.865625,77558.51796875,74943.17734375,44.71152933505971,0.0013359119086597477,77200.57180544207,76676.14491210697,524.4268933350977,1318.6674833583554,-794.2405900232577,77558.51796875,85548.05604870922,69568.9798887908,20.6026063653727,83391.9765625,71535.765625,-8269.453125,267.7917584397285,1.75,2.258,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-25,75122.51363337714,76517.36136662286,74723.98570959264,75819.9375,1252757,0.0,0.0,카카오,035720.KS,1.6021391308153055,75222.146875,77767.744921875,74813.655859375,47.97806248722242,0.015894403371807118,76988.16652768175,76612.7221408398,375.44438684194756,1130.022864055074,-754.5784772131265,77767.744921875,85310.87302742315,70224.61681632684,19.399117495629923,83391.9765625,71535.765625,-4184.546875,273.6842941216051,1.75,2.449,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-26,76417.72854646381,76915.88844572369,75222.14478824013,75720.3046875,993727,0.0,0.0,카카오,035720.KS,-0.131407141426354,75082.6609375,77947.082421875,74664.20794270834,47.72501336972314,-0.0013149355632230207,76793.11085996148,76546.6171442961,246.49371566537593,953.3170343771344,-706.8233187117585,77947.082421875,85085.91449231844,70808.25035143158,18.317124512257546,83391.9765625,71535.765625,-7671.671875,273.1932462727406,1.75,2.426,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-29,72532.08093836566,73129.8728142313,71535.76114525624,71934.2890625,1632297,0.0,0.0,카카오,035720.KS,-5.000000515878799,74524.721875,77817.560546875,74473.246484375,39.25279080092838,-0.0512932998178537,76045.59981419818,76204.96321231121,-159.36339811302605,730.7809478791023,-890.1443459921284,77817.560546875,85303.40025788217,70331.72083586783,19.239461269151246,83391.9765625,71535.765625,-10262.1015625,254.53358203387876,1.75,2.421,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-30,72233.19325264686,73229.51315957992,72233.19325264686,72930.6171875,802825,0.0,0.0,카카오,035720.KS,1.3850531338877037,74205.9,77777.7078125,74265.680078125,42.16260139158099,0.013755489312562439,75566.37171778307,75962.41906232519,-396.047344542123,505.41528939485727,-901.4626339369803,77777.7078125,85363.05092433712,70192.36470066287,19.50518554782621,83391.9765625,71535.765625,-7472.390625,259.44406052252333,1.75,2.428,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-08-31,72033.92319482288,73428.77094686648,71535.76328337875,73129.875,1348480,0.0,0.0,카카오,035720.KS,0.273215585146791,73907.0046875,77857.41328125,74124.534765625,42.75319305066519,0.002728430297988625,75191.52606889336,75752.60098363445,-561.0749147410825,292.1172485676693,-853.1921633087518,77857.41328125,85196.08147300605,70518.74508949395,18.851559234946695,83391.9765625,71934.2890625,-6675.34375,260.42611771575537,1.75,2.548,2.98,4.52,1868426.7,3749143.9,2.1,108.63,108.63,2025-12-05 21:33:38
2022-09-01,72033.9222032563,72233.18616509104,70937.97041316527,71137.234375,1275977,0.0,0.0,카카오,035720.KS,-2.7247969793466775,72970.4640625,77628.259765625,73956.82096354167,38.51740796461094,-0.02762608004020386,74567.78888521747,75410.72197558745,-842.9330903699883,65.10718078013781,-908.0402711501262,77628.259765625,85513.75058774621,69742.76894350379,20.316031419302867,83391.9765625,71137.234375,-7771.296875,250.60523774746,1.75,2.502,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-02,71834.65601629273,71934.28799412394,69742.38448183761,69941.6484375,1201760,0.0,0.0,카카오,035720.KS,-1.680675314417579,71814.7328125,77055.37578125,73772.50169270833,36.1999601923739,-0.016949589289473908,73856.07497018401,75005.60541721061,-1149.5304470265983,-177.82034478120943,-971.7101022453888,77055.37578125,85436.54140926275,68674.21015323725,21.753616910014866,83391.9765625,69941.6484375,-6476.0859375,244.71270206558336,1.75,2.514,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-05,69543.12665178571,70539.44651785714,69144.59870535714,69742.390625,865940,0.0,0.0,카카오,035720.KS,-0.2848915016323339,71376.353125,76497.43671875,73604.787890625,35.8132233416986,-0.002852980898780303,73223.20045554031,74615.73765482464,-1392.5371992843284,-420.7637156818332,-971.7734836024952,76497.43671875,85276.8670617546,67718.0063757454,22.95352816927186,83391.9765625,69742.390625,-4981.59375,243.73064487235135,1.75,2.436,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-06,69742.3881366571,70340.1800349713,69244.22822139527,69443.4921875,744418,0.0,0.0,카카오,035720.KS,-0.42857498118634707,70678.928125,75884.7,73491.87174479167,35.20563062216475,-0.004294959961940866,72641.7068758418,74232.60836094874,-1590.901485106937,-654.791269566854,-936.1102155400829,75884.7,84844.53293044948,66924.86706955051,23.614333140803044,83391.9765625,69443.4921875,-5081.234375,242.25750132575797,1.75,2.405,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-07,68845.69760416666,68945.32958333332,66753.42604166667,67251.5859375,1793068,0.0,0.0,카카오,035720.KS,-3.1563882819743205,69503.2703125,75102.5890625,73340.76315104167,31.04597423685371,-0.03207275888852966,71812.45750071229,73715.49558884143,-1903.0380881291348,-904.4406332793103,-998.5974548498245,75102.5890625,84215.82453506067,65989.35358993933,24.268765128660696,83391.9765625,67251.5859375,-7372.765625,231.45452565973366,1.75,2.49,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-08,68247.90992647059,68945.3338235294,67351.22205882352,67749.75,1169203,0.0,0.0,카카오,035720.KS,0.7407469363814867,68825.7734375,74489.85234375,73262.71809895833,32.983997344197405,0.007380168798466308,71187.42557752579,73273.58850818651,-2086.162930660721,-1140.7850927555924,-945.3778379051287,74489.85234375,83859.67262615093,65120.03206134906,25.157306633289632,83391.9765625,67251.5859375,-8070.1875,233.90976490405592,1.75,2.61,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-13,68845.70274553572,70539.44651785714,68845.70274553572,69742.390625,2103796,0.0,0.0,카카오,035720.KS,2.9411778272244504,68785.921875,73807.373046875,73224.52591145833,40.221453479679,0.028987550052004006,70965.11250790644,73012.01829461714,-2046.905786710704,-1322.0092315466147,-724.8965551640892,73807.373046875,82403.50797935939,65211.23811439061,23.29343147608029,82196.390625,67251.5859375,-5977.9140625,243.73064487235135,1.75,2.52,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-14,66753.43096090309,68247.91075853525,66255.27102835903,67849.3828125,1827706,0.0,0.0,카카오,035720.KS,-2.7142858103023304,68407.3203125,73090.02265625,73156.444140625,36.219616592100735,-0.027518029880847245,70485.7694778439,72629.60085149735,-2143.8313736534474,-1486.3736599679812,-657.4577136854662,73090.02265625,81113.99325743517,65066.052055064836,21.95640474466053,80403.0078125,67251.5859375,-4084.90625,234.40081275292042,1.75,2.517,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-15,68347.54481175815,68746.07276984422,67151.9609375,67151.9609375,984996,0.0,0.0,카카오,035720.KS,-1.0278971540939597,67949.0140625,72427.4703125,73119.9125,34.844121685958115,-0.010332164998896984,69972.87585625253,72223.84974675681,-2250.973890504276,-1639.2937060752404,-611.6801844290355,72427.4703125,80089.07393613734,64765.86668886265,21.15662355893454,79805.21875,67151.9609375,-5778.65625,230.9635163153661,1.75,2.506,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-16,66454.5329082586,67450.85274196562,66056.00497477579,66653.796875,922538,0.0,0.0,카카오,035720.KS,-0.7418458903436287,67829.45625,71769.89921875,73060.13333333333,33.855111202855696,-0.007446112519381024,69462.24832067522,71811.25323773778,-2349.004917062557,-1781.2359482727038,-567.7689687898533,71769.89921875,79011.3289408623,64528.46949663771,20.179573333497057,78908.53125,66653.796875,-6476.078125,228.50827707104378,1.75,2.514,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-19,66853.0560970948,67052.32004969419,65159.3125,65159.3125,1132357,0.0,0.0,카카오,035720.KS,-2.242159404366262,67311.36875,71082.43828125,73008.656640625,31.011334473146647,-0.022676779642301827,68800.25819441749,71318.51688679424,-2518.258692376752,-1928.6404970935134,-589.6181952832387,71082.43828125,78076.7169156339,64088.1596468661,19.679343600200713,76417.734375,65159.3125,-5977.921875,221.1425978425738,1.75,2.501,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-20,66155.6393568147,66354.90333078102,65059.6875,65059.6875,854697,0.0,0.0,카카오,035720.KS,-0.1528944922492892,66374.828125,70514.5359375,72978.7671875,30.825450339985736,-0.0015301149515396235,68224.78577989172,70854.89989517986,-2630.114115288132,-2068.9352207324373,-561.1788945556946,70514.5359375,77529.22077188741,63499.85110311258,19.895712965068153,75819.9375,65059.6875,-4881.9609375,220.65158849820622,1.75,2.526,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-21,64661.160552978516,65059.68850708008,63365.94470214844,63764.47265625,1056852,0.0,0.0,카카오,035720.KS,-1.9908101214749951,65557.84609375,69966.5603515625,72854.22727864583,28.438787336630853,-0.0201089374433882,67538.58376086992,70329.68306266653,-2791.0993017966102,-2213.368036945272,-577.7312648513384,69966.5603515625,77301.63713291672,62631.48357020827,20.967378543399885,75819.9375,63764.47265625,-5977.91796875,214.2680242197136,1.75,2.558,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-22,62469.254027324634,62568.88601141925,60875.14228181077,61074.40625,1743099,0.0,0.0,카카오,035720.KS,-4.218754259526259,64342.33515625,69294.0443359375,72679.8712890625,24.240854655156,-0.04310328488890689,66544.09491304378,69644.10700246901,-3100.0120894252323,-2390.6968474412643,-709.315241983968,69294.0443359375,77304.7462386711,61283.342433203914,23.120895827346175,75819.9375,61074.40625,-8369.0859375,201.00982856161545,1.75,2.53,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-23,61074.407678022544,61572.567610143444,60675.87973232582,60775.51171875,1660303,0.0,0.0,카카오,035720.KS,-0.4893940843673783,63166.678125,68601.60234375,72503.85481770833,23.820120278805405,-0.004905955387169541,65656.62057546013,68987.17401848982,-3330.5534430296975,-2578.6681665589513,-751.8852764707462,68601.60234375,77054.2891566838,60148.9155308162,24.642826185251298,75819.9375,60775.51171875,-6476.07421875,199.5367042672705,1.75,2.547,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-26,59878.82482726131,60775.51271984925,58982.13693467337,59480.296875,1983320,0.0,0.0,카카오,035720.KS,-2.131145928879785,62030.875,67784.6203125,72319.53567708333,22.035326333039407,-0.021541827302672383,64706.41692923549,68282.96089674984,-3576.5439675143425,-2778.2433267500296,-798.3006407643129,67784.6203125,76455.46986035048,59113.77076464952,25.58353062354326,75720.3046875,59480.296875,-8269.453125,193.15313998877787,1.75,2.537,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-27,59281.02959000843,60078.08545004216,57587.28588743677,59081.765625,1807942,0.0,0.0,카카오,035720.KS,-0.6700222946726897,60835.290625,66952.693359375,72143.519140625,21.50147822922132,-0.0067227702113975135,63841.08595935311,67601.39087662022,-3760.304917267109,-2974.6556448534457,-785.6492724136633,66952.693359375,75610.45283059764,58294.933888152365,25.8623187113662,73129.875,59081.765625,-10660.625,191.18894859332002,1.75,2.526,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-28,58384.34134721002,58583.60531085238,55893.54180168058,56690.59765625,2387527,0.0,0.0,카카오,035720.KS,-4.04721819575784,59420.515625,66190.5087890625,71970.8236328125,18.591179623467113,-0.041313971727007896,62741.010835798785,66793.18397140762,-4052.173135608835,-3190.1591430045237,-862.0139926043112,66190.5087890625,75648.67820834843,56732.33936977657,28.578627335914426,73129.875,56690.59765625,-11158.78515625,179.40389648181525,1.75,2.531,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-29,57487.65300061494,58782.86875279517,55594.64536281306,55694.27734375,2212133,0.0,0.0,카카오,035720.KS,-1.7574701161933493,58344.48984375,65328.691796875,71768.23854166667,17.526687021572812,-0.017730969846258916,61656.8979908682,65971.04273972928,-4314.144748861079,-3414.956264175835,-899.1884846852445,65328.691796875,75326.66890173314,55330.71469201685,30.608226890397937,73129.875,55694.27734375,-11457.68359375,174.49345649766755,1.75,2.546,3.38,4.71,1868426.7,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-09-30,54996.855571366024,57786.551143826626,54797.591601904554,56889.86328125,1882206,0.0,0.0,카카오,035720.KS,2.1466944083334383,57567.36015625,64516.6912109375,71520.81920572916,23.208846136249704,0.021239774578990754,60923.50803554232,65298.36277984193,-4374.854744299613,-3606.9359602005907,-767.9187840990226,64516.6912109375,74484.81210987459,54548.570312000404,30.900905523335954,71137.234375,55694.27734375,-9763.93359375,180.38599217954413,2.5,2.804,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-04,57487.65300061494,57886.1809243627,54897.221496254475,55694.27734375,2220578,0.0,0.0,카카오,035720.KS,-2.1015799099205146,56810.15625,63744.543359375,71228.56536458334,21.60576919925525,-0.02123977457899074,60119.011006035806,64586.94904383512,-4467.938037799315,-3779.1363757203358,-688.801662078979,63744.543359375,73943.15483636648,53545.93188238352,31.99838273056373,69941.6484375,55694.27734375,-9465.03515625,174.49345649766755,2.5,2.543,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-05,56491.33733514908,56889.86528813073,54100.16961725917,54299.43359375,2107661,0.0,0.0,카카오,035720.KS,-2.5044651201610924,55853.68984375,62962.4326171875,70921.36686197917,19.880497454267626,-0.025363605137179803,59223.691404145684,63824.91086234733,-4601.2194582016455,-3943.552992216598,-657.6664659850476,62962.4326171875,73551.6774503879,52373.1877839871,33.636708090944204,69742.390625,54299.43359375,-10760.25390625,167.61886362255888,2.5,2.51,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-06,54399.06026174726,55495.01202526232,53701.63641223768,54598.32421875,2123384,0.0,0.0,카카오,035720.KS,0.5504488817253517,55435.23515625,62205.229296875,70639.076171875,21.330161775321656,0.005489394484407491,58512.09645254635,63141.45999985864,-4629.363547312292,-4080.715103235737,-548.6484440765553,62205.229296875,72918.24003394962,51492.21855980037,34.44408406870969,69742.390625,54299.43359375,-9166.1484375,169.09196866465538,2.5,2.552,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-07,54100.16296506631,54598.32284503929,50314.147877271615,50712.67578125,4265238,0.0,0.0,카카오,035720.KS,-7.116790658138184,54438.91484375,61268.6884765625,70300.32740885417,17.01896183179042,-0.07382729555780204,57312.18558003922,62220.80931699875,-4908.623736959526,-4246.296829980494,-662.3269069790313,61268.6884765625,72575.83580142035,49961.54115170464,36.910035471652876,69742.390625,50712.67578125,-10361.73046875,149.94125657692905,2.5,2.68,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-11,49168.381257017216,50214.517028443115,48620.40537674651,49915.62109375,2430880,0.0,0.0,카카오,035720.KS,-1.571707024370217,53044.06640625,60401.890234375,69964.89973958333,16.29155743995669,-0.01584189301864104,56174.25258214857,61309.3138930544,-5135.061310905832,-4424.049726165562,-711.0115847402703,60401.890234375,72413.86058934392,48389.91987940608,39.77349155253043,69742.390625,49915.62109375,-10859.890625,146.0129122905103,2.5,2.784,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-12,49666.54296875,50114.88688722417,48819.67112274323,49666.54296875,2106857,0.0,0.0,카카오,035720.KS,-0.4989983486976768,51838.51953125,59497.7298828125,69598.7521484375,16.06054504356304,-0.005002475026955119,55173.06648777956,60446.88641718,-5273.819929400444,-4594.003766812539,-679.8161625879056,59497.7298828125,71896.98130370266,47098.47846192233,41.67974625355251,69742.390625,49666.54296875,-9813.75390625,144.78531192059756,2.5,3.114,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-13,49218.20140724102,49317.83339389535,47125.9296875,47125.9296875,2538948,0.0,0.0,카카오,035720.KS,-5.1153414942701865,50403.81875,58366.9068359375,69186.9400390625,13.896071072277252,-0.0525081530218785,53935.045441582704,59460.14888164815,-5525.103440065446,-4780.22370146312,-744.8797386023261,58366.9068359375,70955.9996181499,45777.81405372511,43.13777606066689,67849.3828125,47125.9296875,-11955.8359375,132.26370728804454,2.5,3.127,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-14,48869.48448899562,51310.4679140321,48869.48448899562,51210.8359375,3872919,0.0,0.0,카카오,035720.KS,8.668065069671215,49726.32109375,57534.9794921875,68876.42024739583,30.18732703976852,0.08312777536701074,53515.936287108445,58849.0886635631,-5333.152376454658,-4890.809436461428,-442.3429399932302,57534.9794921875,69676.72920636123,45393.22977801378,42.20649706087898,67151.9609375,47125.9296875,-5479.76171875,152.3964765690029,2.5,3.071,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-17,47823.35056876939,48969.11834281283,46328.87086349535,48172.0625,9711382,0.0,0.0,카카오,035720.KS,-5.933848533948272,49218.1984375,56585.9845703125,68470.41985677084,26.21390869867959,-0.06117191222571365,52693.80185832253,58058.197836632506,-5364.395978309978,-4985.526744831139,-378.8692334788393,56585.9845703125,68528.1342870974,44643.8348535276,42.20886075401179,66653.796875,47125.9296875,-7522.21484375,137.419651944376,2.5,3.05,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-18,48720.03930762905,50015.25507654352,48221.8793965081,49218.19921875,6284583,0.0,0.0,카카오,035720.KS,2.171666863443922,49078.7140625,55714.2046875,68081.855078125,29.64708824661598,0.021484221089616555,52159.093759926756,57403.383124196764,-5244.289364270007,-5037.279268718912,-207.01009555109522,55714.2046875,67094.19060395376,44334.218771046246,40.851290906094405,65159.3125,47125.9296875,-7671.6640625,142.57561585295596,2.5,3.081,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-19,49616.7265625,52007.894107680724,49218.19863830321,49616.7265625,4540597,0.0,0.0,카카오,035720.KS,0.8097154103073656,49068.75078125,54937.075390625,67689.96927083333,30.964879024975787,0.008064548043393776,51767.96034493802,56826.59374925626,-5058.633404318236,-5041.5500958387765,-17.083308479459447,54937.075390625,65707.74664413014,44166.40413711987,39.21093788455708,65059.6875,47125.9296875,-6077.55078125,144.53978799616536,2.5,3.079,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-20,49616.72508180628,49616.72508180628,47125.92562990838,47574.26953125,4240904,0.0,0.0,카카오,035720.KS,-4.116468724870847,49158.41875,54062.8044921875,67259.06100260417,28.063613572219893,-0.042035946946500514,51122.77714283217,56141.23639977431,-5018.459256942137,-5036.931928059449,18.47267111731253,54062.8044921875,64193.441699470444,43932.16728490455,37.47729072673951,63764.47265625,47125.9296875,-6725.1640625,134.4733841034377,2.5,3.132,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-21,47474.638885779175,49467.278503230555,46876.847000543756,48670.22265625,3354625,0.0,0.0,카카오,035720.KS,2.303667793112618,48650.29609375,53308.0919921875,66872.987109375,31.75841351134899,0.02277533963188373,50745.461067973374,55587.82797432806,-4842.366906354684,-4998.018923718497,155.65201736381277,53308.0919921875,62610.69324820425,44005.49073617076,34.90127261497213,61074.40625,47125.9296875,-5928.1015625,139.87487193644986,2.5,3.107,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-24,49815.99103457172,50413.78292698658,48122.24733939629,48271.6953125,2848346,0.0,0.0,카카오,035720.KS,-0.8188319715829784,48670.22265625,52667.9564453125,66465.32630208334,31.132227539373943,-0.008222028142074062,50364.88172097747,55045.89222160005,-4681.010500622579,-4934.617239099313,253.6067384767348,52667.9564453125,61468.8121107305,43867.1007798945,33.42015243958183,60775.51171875,47125.9296875,-2440.98046875,137.9106997932405,2.5,3.134,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-25,48620.40625,49367.64610015369,48371.32629994877,48620.40625,1910362,0.0,0.0,카카오,035720.KS,0.722392149773321,48550.6640625,52060.201171875,66073.44049479166,32.38842444629904,0.007197953960136986,50096.50087928863,54569.93029777782,-4473.429418489191,-4842.379674977289,368.9502564880977,52060.201171875,60154.05091923038,43966.35142451962,31.094193127044623,59480.296875,47125.9296875,-1295.21484375,139.62934801201766,2.5,3.148,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-26,48769.85684863077,48769.85684863077,47474.64103855477,47524.45703125,2149830,0.0,0.0,카카오,035720.KS,-2.2540930923422686,48132.21015625,51462.4091796875,65671.59147135417,30.505105969653698,-0.022798861066757665,49700.80182574422,54048.04338914613,-4347.241563401905,-4743.352052662212,396.1104892603071,51462.4091796875,58995.38883867401,43929.42952070099,29.275658792747763,59081.765625,47125.9296875,-2142.0859375,134.2278794312539,2.5,3.127,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-27,47524.45788461538,48670.225737179484,47026.29794871795,48570.59375,2442155,0.0,0.0,카카오,035720.KS,2.201259696795921,48331.475,50936.8505859375,65278.87545572917,34.42483491100761,0.021773817505902113,49526.92366024511,53642.30637883901,-4115.382718593901,-4617.75818584855,502.37546725464927,50936.8505859375,57654.09052989339,44219.61064198161,26.37477530191222,56889.86328125,47125.9296875,1444.6640625,139.38384333983387,2.5,3.072,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-28,48022.61782051282,49268.01766025641,47624.08987179487,48570.59375,1867478,0.0,0.0,카카오,035720.KS,0.0,48311.54921875,50530.850390625,64846.30657552083,34.42483491100761,0.0,49379.79598174586,53266.62396188798,-3886.827980142116,-4471.572144707263,584.744164565147,50530.850390625,56746.671919930275,44315.02886131972,24.602085582389094,56889.86328125,47125.9296875,-2640.2421875,139.38384333983387,2.5,3.047,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
2022-10-31,49417.462278106505,50513.4140625,48520.77445451183,50513.4140625,3130880,0.0,0.0,카카오,035720.KS,3.9999929226724795,48759.89296875,50271.8072265625,64459.40227864583,41.52818573312319,0.03922064510205282,49554.19876340034,53062.68248785924,-3508.4837244589,-4278.954460657591,770.4707361986912,50271.8072265625,55993.79319038133,44549.82126274367,22.764194404355763,56889.86328125,47125.9296875,2341.3515625,148.9591801314486,2.5,3.19,3.38,4.71,1871108.0,3755852.5,2.4,108.82,108.82,2025-12-05 21:33:38
